42, 50, 7, 52, 41, 33, 60, 8, 46, 48, 
37, 50, 37, 10, 43, 1, 47, 13, 15, 49, 
35, 19, 17, 20, 51, 61, 41, 1, 47, 63, 
32, 39, 57, 21, 22, 45, 56, 1, 41, 37, 
30, 18, 28, 38, 17, 58, 4, 1, 46, 39, 
350, 50, 37, 42, 25, 2, 4, 1, 46, 39, 
46, 50, 7, 52, 41, 32, 62, 8, 46, 55, 
46, 51, 7, 60, 45, 33, 60, 8, 62, 39, 
45, 50, 37, 10, 55, 29, 41, 1, 47, 63, 
41, 48, 37, 2, 43, 1, 63, 13, 14, 39, 
362, 50, 39, 40, 41, 1, 52, 9, 47, 39, 
46, 51, 7, 52, 41, 33, 62, 8, 46, 55, 
46, 50, 6, 12, 61, 1, 40, 1, 47, 63, 
44, 50, 39, 19, 53, 5, 60, 9, 46, 63, 
42, 50, 7, 52, 41, 33, 56, 8, 63, 39, 
350, 51, 4, 28, 61, 1, 40, 1, 47, 63, 
344, 50, 22, 12, 61, 1, 36, 0, 45, 63, 
195, 50, 6, 44, 61, 0, 52, 1, 46, 63, 
46, 51, 7, 54, 41, 33, 62, 8, 46, 21, 
46, 50, 7, 19, 53, 5, 60, 9, 42, 63, 
363, 19, 20, 28, 61, 0, 52, 1, 46, 61, 
351, 50, 6, 14, 61, 1, 50, 1, 47, 59, 
351, 50, 22, 12, 29, 1, 62, 8, 46, 21, 
331, 50, 6, 62, 57, 0, 62, 8, 46, 29, 
184, 51, 5, 20, 61, 1, 56, 1, 42, 63, 
346, 51, 5, 20, 63, 1, 56, 1, 42, 59, 
346, 51, 7, 20, 56, 3, 60, 1, 42, 61, 
345, 58, 6, 12, 29, 1, 54, 1, 47, 29, 
339, 34, 21, 12, 28, 1, 58, 0, 46, 23, 
330, 19, 28, 28, 56, 0, 62, 8, 46, 29, 
377, 34, 7, 28, 28, 1, 38, 1, 42, 31, 
346, 51, 5, 20, 63, 1, 54, 1, 47, 28, 
345, 59, 7, 22, 31, 1, 56, 1, 46, 31, 
338, 59, 22, 12, 24, 1, 50, 0, 39, 21, 
335, 51, 4, 20, 56, 0, 62, 3, 46, 61, 
352, 59, 23, 20, 28, 1, 50, 0, 39, 28, 
346, 51, 5, 20, 63, 1, 56, 1, 46, 31, 
346, 59, 6, 20, 28, 3, 56, 1, 39, 23, 
341, 27, 7, 22, 31, 1, 56, 1, 46, 27, 
340, 59, 4, 28, 56, 0, 50, 2, 39, 53, 
377, 27, 6, 20, 29, 1, 48, 1, 39, 21, 
352, 59, 23, 20, 28, 3, 58, 0, 36, 62, 
352, 59, 23, 20, 28, 1, 51, 0, 47, 53, 
346, 59, 6, 20, 21, 3, 56, 1, 39, 21, 
346, 51, 5, 20, 60, 3, 56, 1, 39, 55, 
355, 59, 6, 20, 13, 7, 59, 1, 47, 21, 
352, 59, 23, 20, 28, 3, 54, 0, 37, 54, 
352, 59, 23, 20, 12, 3, 58, 0, 39, 20, 
352, 59, 39, 20, 28, 3, 62, 0, 52, 47, 
346, 59, 6, 20, 29, 3, 56, 1, 35, 54, 
363, 59, 23, 4, 12, 3, 50, 0, 37, 6, 
363, 59, 23, 4, 15, 3, 62, 0, 60, 47, 
359, 59, 23, 28, 28, 3, 62, 0, 39, 20, 
355, 59, 6, 20, 13, 7, 58, 1, 47, 38, 
355, 59, 6, 20, 13, 7, 43, 1, 47, 22, 
363, 59, 23, 4, 12, 3, 50, 0, 60, 47, 
363, 59, 23, 4, 12, 1, 50, 0, 39, 20, 
363, 59, 23, 4, 12, 3, 51, 0, 47, 22, 
363, 59, 23, 12, 12, 3, 62, 0, 37, 45, 
359, 59, 23, 28, 28, 3, 63, 0, 39, 20, 
365, 59, 21, 4, 12, 11, 63, 8, 39, 28, 
363, 59, 23, 4, 12, 1, 50, 0, 39, 52, 
363, 59, 23, 4, 12, 3, 62, 0, 37, 45, 
363, 59, 23, 12, 9, 3, 62, 0, 36, 45, 
363, 59, 19, 20, 28, 7, 62, 0, 39, 20, 
363, 59, 23, 5, 12, 3, 62, 0, 37, 45, 
363, 59, 23, 6, 12, 3, 42, 0, 39, 52, 
363, 59, 23, 4, 12, 1, 54, 0, 39, 60, 
363, 59, 23, 4, 12, 5, 50, 0, 36, 44, 
363, 59, 23, 4, 12, 1, 54, 0, 47, 20, 
363, 59, 19, 5, 12, 3, 62, 0, 39, 60, 
363, 59, 23, 5, 12, 3, 62, 0, 39, 37, 
363, 59, 23, 4, 28, 5, 50, 0, 36, 44, 
363, 59, 23, 4, 12, 5, 54, 0, 37, 45, 
363, 59, 23, 6, 12, 3, 42, 0, 36, 41, 
363, 59, 19, 4, 20, 3, 50, 0, 39, 60, 
363, 59, 23, 4, 12, 5, 54, 0, 37, 60, 
363, 59, 19, 5, 12, 3, 62, 0, 39, 61, 
363, 59, 23, 5, 28, 3, 62, 0, 39, 36, 
363, 59, 23, 20, 12, 5, 38, 0, 36, 45, 
363, 59, 19, 0, 28, 3, 50, 0, 38, 36, 
363, 59, 19, 4, 20, 3, 51, 0, 39, 60, 
363, 59, 19, 4, 20, 3, 50, 0, 36, 44, 
363, 59, 19, 4, 22, 3, 50, 0, 36, 44, 
363, 59, 23, 4, 8, 1, 62, 0, 39, 38, 
363, 59, 19, 0, 28, 3, 50, 0, 39, 60, 
363, 59, 19, 0, 20, 7, 50, 0, 37, 4, 
363, 59, 19, 4, 30, 3, 54, 0, 36, 44, 
363, 59, 19, 12, 20, 3, 50, 0, 32, 13, 
363, 59, 19, 0, 22, 3, 58, 0, 4, 44, 
363, 59, 19, 0, 30, 7, 50, 0, 37, 4, 
363, 59, 19, 32, 28, 7, 50, 0, 38, 60, 
363, 59, 19, 0, 30, 3, 58, 0, 37, 44, 
363, 59, 19, 0, 20, 7, 50, 0, 37, 4, 
363, 59, 19, 4, 28, 3, 48, 0, 37, 44, 
363, 59, 19, 16, 30, 7, 50, 0, 38, 60, 
363, 59, 19, 1, 30, 7, 58, 0, 39, 36, 
363, 59, 19, 32, 30, 7, 58, 0, 53, 28, 
363, 59, 23, 16, 20, 7, 50, 0, 5, 21, 
363, 59, 19, 0, 20, 7, 34, 0, 37, 4, 
363, 59, 19, 0, 30, 7, 48, 0, 38, 28, 
363, 59, 19, 16, 30, 7, 50, 0, 5, 21, 
363, 59, 23, 16, 20, 7, 50, 0, 5, 29, 
363, 59, 19, 32, 30, 7, 58, 0, 51, 28, 
363, 59, 19, 1, 30, 7, 58, 0, 39, 21, 
363, 59, 19, 0, 30, 7, 49, 0, 1, 29, 
363, 59, 23, 0, 21, 7, 50, 0, 2, 29, 
363, 59, 19, 4, 22, 7, 56, 0, 55, 28, 
363, 59, 19, 16, 26, 7, 54, 0, 5, 21, 
363, 59, 23, 16, 30, 7, 58, 0, 51, 28, 
363, 59, 19, 0, 28, 7, 48, 0, 11, 29, 
363, 59, 19, 16, 26, 7, 54, 0, 21, 21, 
363, 59, 19, 1, 14, 5, 49, 0, 1, 17, 
363, 59, 19, 0, 26, 7, 54, 0, 1, 29, 
363, 59, 23, 16, 30, 7, 58, 0, 51, 28, 
363, 59, 19, 32, 26, 7, 54, 0, 21, 23, 
363, 59, 19, 0, 28, 7, 58, 0, 59, 28, 
363, 58, 23, 0, 30, 7, 50, 0, 35, 29, 
363, 59, 19, 18, 26, 7, 38, 0, 1, 29, 
363, 59, 19, 16, 22, 7, 58, 0, 51, 28, 
363, 59, 19, 0, 28, 7, 58, 0, 59, 28, 
363, 59, 19, 0, 24, 7, 50, 0, 31, 29, 
363, 58, 19, 0, 22, 7, 50, 0, 33, 31, 
363, 59, 19, 18, 26, 7, 38, 0, 9, 29, 
363, 59, 19, 32, 26, 7, 54, 0, 21, 21, 
363, 59, 19, 0, 24, 7, 50, 0, 31, 29, 
363, 59, 19, 0, 22, 7, 58, 0, 39, 61, 
363, 59, 23, 0, 24, 7, 58, 0, 59, 29, 
363, 58, 19, 3, 26, 7, 42, 0, 57, 28, 
363, 59, 19, 20, 26, 7, 54, 0, 20, 20, 
363, 59, 19, 0, 24, 7, 50, 0, 63, 21, 
363, 59, 19, 4, 25, 7, 58, 0, 59, 29, 
363, 59, 19, 2, 24, 7, 57, 0, 62, 29, 
363, 59, 23, 16, 26, 7, 50, 0, 28, 29, 
363, 58, 19, 0, 22, 7, 58, 0, 59, 29, 
363, 59, 19, 0, 25, 7, 50, 0, 59, 29, 
363, 58, 19, 2, 24, 7, 57, 0, 62, 19, 
363, 59, 19, 0, 24, 7, 51, 0, 63, 21, 
363, 59, 19, 2, 24, 3, 51, 0, 63, 21, 
363, 59, 23, 16, 26, 5, 58, 0, 28, 29, 
363, 59, 19, 0, 24, 7, 57, 0, 62, 30, 
363, 58, 19, 0, 24, 7, 56, 0, 50, 29, 
363, 59, 19, 0, 24, 7, 51, 0, 63, 5, 
363, 59, 19, 0, 25, 5, 58, 0, 28, 29, 
363, 58, 19, 0, 24, 1, 50, 0, 16, 29, 
363, 59, 19, 2, 24, 7, 57, 0, 50, 29, 
363, 58, 19, 0, 24, 7, 57, 0, 54, 30, 
363, 59, 19, 0, 24, 7, 56, 0, 62, 29, 
363, 59, 19, 32, 24, 7, 51, 0, 63, 29, 
363, 59, 19, 0, 24, 1, 50, 0, 16, 21, 
363, 59, 19, 3, 24, 7, 57, 0, 54, 30, 
363, 58, 19, 2, 28, 7, 57, 0, 50, 30, 
363, 58, 19, 0, 24, 7, 57, 0, 54, 30, 
363, 59, 19, 17, 24, 7, 56, 0, 62, 29, 
363, 59, 19, 2, 24, 7, 56, 0, 62, 29, 
363, 59, 19, 3, 24, 7, 61, 0, 54, 30, 
363, 59, 19, 3, 24, 7, 57, 0, 54, 30, 
363, 58, 19, 2, 28, 7, 57, 0, 54, 30, 
363, 59, 19, 7, 24, 7, 56, 0, 62, 61, 
363, 59, 19, 17, 24, 7, 56, 0, 62, 15, 
363, 59, 23, 11, 24, 7, 56, 0, 54, 30, 
363, 59, 19, 3, 28, 7, 61, 0, 54, 30, 
363, 58, 19, 2, 29, 7, 57, 0, 54, 30, 
363, 59, 19, 7, 24, 7, 56, 0, 28, 61, 
363, 59, 19, 3, 24, 7, 57, 0, 62, 31, 
363, 59, 23, 11, 25, 7, 40, 0, 54, 30, 
363, 59, 23, 3, 24, 7, 57, 0, 60, 31, 
363, 59, 23, 27, 24, 7, 57, 0, 62, 31, 
363, 59, 19, 3, 24, 7, 57, 0, 62, 31, 
363, 59, 19, 3, 25, 7, 56, 0, 54, 31, 
363, 59, 23, 23, 24, 7, 49, 0, 60, 30, 
