359, 58, 30, 24, 10, 8, 4, 8, 24, 17, 
357, 18, 17, 10, 51, 23, 16, 6, 17, 47, 
357, 10, 53, 4, 6, 32, 8, 8, 17, 63, 
357, 58, 30, 23, 44, 27, 19, 6, 16, 45, 
357, 51, 35, 23, 60, 26, 19, 4, 17, 45, 
371, 58, 30, 24, 30, 26, 19, 4, 17, 45, 
362, 50, 17, 26, 19, 20, 20, 14, 24, 31, 
360, 22, 17, 9, 60, 30, 19, 4, 17, 45, 
359, 58, 30, 24, 10, 8, 4, 8, 24, 17, 
359, 58, 51, 23, 60, 27, 19, 4, 16, 45, 
371, 58, 31, 23, 52, 26, 19, 4, 16, 45, 
364, 58, 31, 16, 10, 8, 4, 40, 56, 17, 
359, 58, 49, 24, 30, 24, 16, 14, 57, 25, 
359, 58, 59, 24, 10, 9, 19, 4, 24, 45, 
358, 18, 17, 10, 22, 22, 20, 2, 24, 45, 
364, 58, 31, 16, 10, 8, 4, 40, 56, 57, 
359, 58, 49, 24, 30, 24, 16, 14, 57, 25, 
359, 59, 23, 27, 52, 22, 22, 4, 24, 61, 
359, 50, 49, 8, 30, 26, 16, 10, 56, 25, 
359, 58, 59, 24, 10, 1, 19, 4, 25, 45, 
359, 58, 49, 25, 30, 24, 16, 14, 25, 25, 
359, 58, 29, 27, 20, 18, 18, 4, 24, 61, 
359, 58, 49, 24, 30, 24, 16, 14, 27, 61, 
359, 58, 59, 25, 10, 1, 19, 4, 25, 45, 
359, 58, 49, 24, 30, 1, 19, 4, 25, 45, 
360, 54, 25, 24, 16, 24, 16, 14, 27, 45, 
359, 56, 19, 19, 22, 16, 16, 4, 24, 29, 
359, 56, 49, 8, 30, 24, 16, 14, 25, 25, 
359, 58, 49, 24, 12, 1, 19, 4, 25, 47, 
359, 58, 49, 12, 30, 3, 19, 4, 25, 61, 
381, 54, 29, 25, 50, 25, 16, 14, 25, 25, 
360, 54, 25, 24, 16, 24, 16, 14, 24, 28, 
360, 55, 25, 24, 16, 24, 16, 14, 43, 27, 
359, 50, 25, 20, 24, 1, 16, 6, 24, 45, 
359, 56, 23, 17, 22, 16, 16, 6, 25, 25, 
362, 50, 24, 20, 6, 24, 16, 6, 25, 25, 
360, 55, 25, 24, 16, 24, 16, 14, 43, 27, 
359, 50, 25, 20, 24, 1, 16, 6, 24, 45, 
359, 55, 25, 20, 24, 1, 16, 6, 28, 13, 
358, 59, 29, 24, 16, 16, 16, 14, 57, 31, 
