376, 47, 21, 23, 56, 9, 60, 25, 36, 42, 
376, 60, 33, 26, 51, 11, 36, 27, 5, 58, 
367, 62, 35, 38, 54, 18, 37, 35, 60, 49, 
367, 60, 35, 52, 34, 34, 35, 29, 44, 27, 
363, 53, 33, 24, 14, 3, 45, 4, 13, 5, 
376, 47, 21, 26, 51, 7, 36, 27, 5, 58, 
376, 47, 21, 23, 56, 9, 60, 25, 52, 42, 
376, 47, 21, 23, 56, 9, 60, 25, 44, 27, 
376, 60, 33, 26, 51, 11, 36, 27, 44, 27, 
357, 60, 33, 24, 38, 3, 47, 23, 21, 8, 
376, 47, 21, 26, 51, 7, 36, 25, 44, 31, 
376, 47, 21, 18, 51, 9, 60, 25, 44, 27, 
376, 47, 20, 27, 51, 11, 38, 27, 44, 27, 
376, 44, 1, 26, 51, 3, 44, 27, 9, 58, 
376, 47, 21, 26, 51, 7, 47, 23, 21, 8, 
376, 46, 20, 27, 55, 7, 36, 27, 44, 30, 
376, 47, 31, 26, 35, 7, 36, 25, 62, 26, 
376, 46, 21, 26, 51, 7, 60, 27, 45, 58, 
376, 47, 21, 26, 51, 7, 47, 23, 21, 0, 
376, 47, 21, 27, 51, 7, 47, 23, 21, 8, 
376, 46, 20, 27, 55, 5, 36, 27, 58, 26, 
376, 46, 23, 26, 39, 7, 36, 25, 46, 58, 
376, 46, 14, 26, 55, 7, 36, 25, 46, 26, 
376, 46, 21, 26, 27, 7, 44, 23, 45, 58, 
376, 47, 21, 27, 55, 7, 46, 27, 53, 14, 
376, 46, 20, 27, 55, 5, 36, 25, 46, 58, 
376, 46, 22, 27, 55, 5, 36, 27, 42, 58, 
376, 46, 20, 27, 55, 5, 36, 25, 46, 26, 
376, 46, 23, 27, 63, 7, 38, 25, 62, 58, 
376, 47, 20, 26, 27, 6, 60, 23, 45, 58, 
376, 46, 20, 27, 54, 7, 36, 25, 42, 58, 
376, 46, 20, 27, 55, 5, 38, 27, 42, 58, 
376, 46, 20, 27, 55, 5, 36, 25, 46, 58, 
376, 46, 20, 11, 51, 5, 36, 25, 46, 43, 
376, 46, 20, 11, 55, 7, 36, 25, 46, 56, 
376, 46, 20, 27, 54, 7, 36, 25, 42, 58, 
376, 46, 20, 27, 55, 5, 36, 25, 42, 58, 
376, 46, 20, 11, 55, 5, 52, 25, 42, 56, 
376, 46, 20, 27, 54, 7, 36, 25, 42, 58, 
376, 46, 20, 26, 55, 7, 36, 25, 10, 58, 
376, 46, 20, 11, 23, 7, 60, 25, 42, 48, 
376, 46, 20, 27, 52, 7, 36, 25, 42, 57, 
376, 46, 20, 29, 54, 7, 36, 25, 10, 58, 
376, 46, 20, 25, 54, 7, 36, 25, 2, 58, 
376, 46, 20, 27, 55, 7, 46, 25, 42, 58, 
376, 46, 20, 27, 36, 7, 44, 25, 40, 49, 
376, 46, 21, 29, 54, 7, 36, 25, 10, 58, 
376, 46, 20, 31, 51, 7, 52, 25, 10, 48, 
376, 46, 20, 19, 55, 7, 46, 25, 42, 58, 
376, 46, 20, 27, 55, 7, 42, 25, 42, 58, 
376, 47, 20, 27, 51, 7, 52, 25, 10, 48, 
376, 46, 20, 27, 39, 7, 60, 25, 10, 48, 
376, 46, 20, 31, 32, 7, 36, 25, 10, 32, 
376, 46, 20, 19, 55, 6, 44, 25, 42, 50, 
376, 46, 20, 27, 36, 7, 44, 25, 42, 58, 
376, 47, 4, 27, 39, 7, 60, 25, 8, 48, 
376, 46, 20, 27, 54, 7, 52, 25, 8, 48, 
376, 46, 4, 26, 39, 7, 52, 25, 10, 48, 
376, 47, 20, 27, 49, 7, 52, 25, 10, 32, 
376, 46, 20, 31, 32, 7, 38, 25, 10, 48, 
376, 47, 12, 26, 38, 7, 52, 25, 8, 48, 
376, 47, 4, 11, 39, 7, 60, 25, 8, 48, 
376, 47, 4, 27, 39, 7, 62, 25, 9, 48, 
376, 47, 4, 11, 39, 7, 60, 25, 10, 32, 
376, 46, 4, 26, 39, 7, 60, 25, 15, 50, 
376, 47, 12, 26, 38, 7, 60, 25, 24, 48, 
376, 47, 12, 11, 39, 7, 60, 25, 8, 48, 
376, 47, 12, 27, 39, 7, 62, 25, 9, 48, 
376, 47, 4, 27, 39, 7, 54, 25, 9, 48, 
376, 47, 12, 26, 39, 7, 62, 25, 9, 40, 
376, 47, 12, 26, 38, 7, 60, 25, 8, 48, 
376, 47, 12, 26, 39, 7, 60, 25, 8, 48, 
376, 47, 12, 27, 7, 7, 62, 25, 9, 48, 
376, 45, 20, 27, 39, 5, 63, 25, 9, 48, 
376, 47, 12, 27, 39, 7, 60, 25, 8, 48, 
376, 47, 12, 26, 38, 7, 60, 25, 8, 48, 
376, 47, 12, 10, 38, 5, 52, 27, 8, 48, 
376, 47, 12, 26, 39, 7, 60, 25, 8, 16, 
376, 54, 12, 27, 7, 7, 62, 25, 9, 48, 
376, 47, 12, 10, 38, 7, 57, 25, 8, 48, 
376, 47, 13, 26, 36, 6, 52, 27, 8, 48, 
376, 47, 12, 26, 38, 5, 61, 25, 8, 16, 
376, 47, 12, 26, 38, 5, 52, 25, 8, 48, 
376, 47, 12, 26, 38, 7, 60, 29, 8, 32, 
376, 47, 10, 10, 39, 7, 60, 25, 8, 48, 
376, 47, 13, 26, 38, 6, 52, 27, 8, 48, 
376, 47, 13, 26, 38, 7, 52, 27, 13, 48, 
376, 47, 13, 26, 38, 7, 60, 25, 8, 32, 
376, 47, 12, 26, 38, 7, 60, 29, 16, 32, 
376, 47, 10, 10, 36, 7, 60, 25, 8, 48, 
376, 47, 13, 26, 36, 7, 36, 27, 13, 48, 
376, 47, 13, 14, 38, 6, 36, 27, 8, 48, 
376, 47, 13, 26, 38, 7, 52, 25, 8, 32, 
376, 63, 12, 26, 38, 7, 52, 31, 16, 32, 
376, 47, 13, 26, 38, 6, 52, 25, 12, 49, 
376, 47, 13, 26, 4, 7, 36, 27, 8, 48, 
376, 47, 13, 27, 36, 7, 36, 27, 4, 32, 
376, 47, 13, 26, 0, 7, 52, 27, 13, 48, 
376, 47, 13, 26, 38, 7, 36, 27, 9, 33, 
376, 47, 13, 10, 6, 6, 60, 25, 9, 40, 
376, 47, 13, 26, 36, 7, 36, 27, 0, 16, 
376, 47, 13, 26, 4, 7, 36, 27, 13, 48, 
376, 47, 13, 26, 4, 5, 36, 27, 9, 33, 
376, 47, 14, 26, 36, 7, 36, 27, 9, 49, 
376, 47, 13, 10, 6, 6, 60, 25, 9, 40, 
376, 63, 13, 26, 36, 11, 36, 27, 13, 16, 
376, 47, 13, 26, 4, 7, 36, 27, 29, 16, 
376, 47, 13, 26, 4, 5, 52, 27, 1, 17, 
376, 47, 13, 26, 36, 7, 36, 27, 9, 53, 
376, 47, 13, 24, 36, 7, 36, 25, 9, 8, 
376, 63, 12, 26, 36, 11, 36, 27, 13, 16, 
376, 47, 13, 26, 36, 11, 52, 27, 1, 20, 
376, 47, 13, 26, 4, 7, 36, 27, 9, 33, 
376, 63, 13, 26, 36, 11, 36, 27, 12, 37, 
376, 47, 13, 24, 36, 5, 52, 25, 9, 28, 
376, 63, 12, 26, 36, 11, 53, 27, 3, 20, 
376, 63, 12, 26, 36, 11, 52, 27, 1, 20, 
376, 47, 12, 26, 36, 11, 36, 27, 5, 16, 
376, 47, 13, 26, 4, 5, 36, 27, 9, 33, 
376, 47, 13, 24, 36, 5, 52, 29, 9, 28, 
376, 63, 14, 26, 52, 11, 53, 27, 3, 20, 
376, 63, 12, 26, 36, 11, 36, 27, 5, 16, 
376, 55, 12, 26, 36, 11, 39, 27, 7, 52, 
